source_id,source_type,target_id,target_type,weight,nt,spatial_x,spatial_y,pathway
100716,T4_T5_looming,999004,LC4,7,ACh,12,22,LC4
100716,T4_T5_STMD,999011,LC11,8,GABA,12,22,LC11
100716,T4_T5_horizontal,999020,HSN,5,ACh,12,22,HS
100716,T4_T5_vertical,999030,VS1,7,GABA,12,22,VS
100717,T4_T5_looming,999004,LC4,7,ACh,13,22,LC4
100717,T4_T5_STMD,999011,LC11,9,GABA,13,22,LC11
100717,T4_T5_horizontal,999020,HSN,6,ACh,13,22,HS
100717,T4_T5_vertical,999030,VS1,10,GABA,13,22,VS
100718,T4_T5_looming,999004,LC4,7,ACh,14,22,LC4
100718,T4_T5_STMD,999011,LC11,10,GABA,14,22,LC11
100718,T4_T5_horizontal,999020,HSN,3,ACh,14,22,HS
100718,T4_T5_vertical,999030,VS1,10,GABA,14,22,VS
100719,T4_T5_looming,999004,LC4,9,ACh,15,22,LC4
100719,T4_T5_STMD,999011,LC11,10,GABA,15,22,LC11
100719,T4_T5_horizontal,999020,HSN,3,ACh,15,22,HS
100719,T4_T5_vertical,999030,VS1,9,GABA,15,22,VS
100720,T4_T5_looming,999004,LC4,7,ACh,16,22,LC4
100720,T4_T5_STMD,999011,LC11,11,GABA,16,22,LC11
100720,T4_T5_vertical,999030,VS1,8,GABA,16,22,VS
100721,T4_T5_looming,999004,LC4,7,ACh,17,22,LC4
100721,T4_T5_STMD,999011,LC11,8,GABA,17,22,LC11
100721,T4_T5_vertical,999030,VS1,9,GABA,17,22,VS
100722,T4_T5_looming,999004,LC4,7,ACh,18,22,LC4
100722,T4_T5_STMD,999011,LC11,10,GABA,18,22,LC11
100722,T4_T5_horizontal,999020,HSN,6,GABA,18,22,HS
100722,T4_T5_vertical,999030,VS1,8,GABA,18,22,VS
100723,T4_T5_looming,999004,LC4,9,ACh,19,22,LC4
100723,T4_T5_STMD,999011,LC11,10,GABA,19,22,LC11
100723,T4_T5_horizontal,999020,HSN,7,GABA,19,22,HS
100723,T4_T5_vertical,999030,VS1,10,GABA,19,22,VS
100724,T4_T5_looming,999004,LC4,5,ACh,20,22,LC4
100724,T4_T5_STMD,999011,LC11,9,GABA,20,22,LC11
100724,T4_T5_horizontal,999020,HSN,5,GABA,20,22,HS
100724,T4_T5_vertical,999030,VS1,10,GABA,20,22,VS
100725,T4_T5_looming,999004,LC4,7,ACh,21,22,LC4
100725,T4_T5_STMD,999011,LC11,6,GABA,21,22,LC11
100725,T4_T5_horizontal,999020,HSN,7,GABA,21,22,HS
100725,T4_T5_vertical,999030,VS1,7,GABA,21,22,VS
100726,T4_T5_looming,999004,LC4,12,GABA,22,22,LC4
100726,T4_T5_STMD,999011,LC11,5,GABA,22,22,LC11
100726,T4_T5_horizontal,999020,HSN,8,GABA,22,22,HS
100726,T4_T5_vertical,999030,VS1,8,GABA,22,22,VS
100727,T4_T5_looming,999004,LC4,12,GABA,23,22,LC4
100727,T4_T5_horizontal,999020,HSN,8,GABA,23,22,HS
100727,T4_T5_vertical,999030,VS1,8,GABA,23,22,VS
100728,T4_T5_looming,999004,LC4,13,GABA,24,22,LC4
100728,T4_T5_horizontal,999020,HSN,12,GABA,24,22,HS
100728,T4_T5_vertical,999030,VS1,9,GABA,24,22,VS
100729,T4_T5_looming,999004,LC4,12,GABA,25,22,LC4
100729,T4_T5_horizontal,999020,HSN,12,GABA,25,22,HS
100729,T4_T5_vertical,999030,VS1,9,GABA,25,22,VS
100730,T4_T5_looming,999004,LC4,13,GABA,26,22,LC4
100730,T4_T5_horizontal,999020,HSN,11,GABA,26,22,HS
100730,T4_T5_vertical,999030,VS1,10,GABA,26,22,VS
100731,T4_T5_looming,999004,LC4,9,GABA,27,22,LC4
100731,T4_T5_horizontal,999020,HSN,15,GABA,27,22,HS
100731,T4_T5_vertical,999030,VS1,9,GABA,27,22,VS
100732,T4_T5_looming,999004,LC4,7,GABA,28,22,LC4
100732,T4_T5_horizontal,999020,HSN,14,GABA,28,22,HS
100732,T4_T5_vertical,999030,VS1,10,GABA,28,22,VS
100733,T4_T5_horizontal,999020,HSN,17,GABA,29,22,HS
100733,T4_T5_vertical,999030,VS1,9,GABA,29,22,VS
100734,T4_T5_horizontal,999020,HSN,17,GABA,30,22,HS
100734,T4_T5_vertical,999030,VS1,10,GABA,30,22,VS
100735,T4_T5_horizontal,999020,HSN,19,GABA,31,22,HS
100735,T4_T5_vertical,999030,VS1,7,GABA,31,22,VS
100736,T4_T5_horizontal,999020,HSN,19,ACh,0,23,HS
100736,T4_T5_vertical,999030,VS1,9,GABA,0,23,VS
100737,T4_T5_horizontal,999020,HSN,16,ACh,1,23,HS
100737,T4_T5_vertical,999030,VS1,10,GABA,1,23,VS
100738,T4_T5_horizontal,999020,HSN,15,ACh,2,23,HS
100738,T4_T5_vertical,999030,VS1,8,GABA,2,23,VS
100739,T4_T5_horizontal,999020,HSN,16,ACh,3,23,HS
100739,T4_T5_vertical,999030,VS1,10,GABA,3,23,VS
100740,T4_T5_looming,999004,LC4,6,GABA,4,23,LC4
100740,T4_T5_horizontal,999020,HSN,15,ACh,4,23,HS
100740,T4_T5_vertical,999030,VS1,11,GABA,4,23,VS
100741,T4_T5_looming,999004,LC4,8,GABA,5,23,LC4
100741,T4_T5_horizontal,999020,HSN,14,ACh,5,23,HS
100741,T4_T5_vertical,999030,VS1,8,GABA,5,23,VS
100742,T4_T5_looming,999004,LC4,12,GABA,6,23,LC4
100742,T4_T5_horizontal,999020,HSN,14,ACh,6,23,HS
100742,T4_T5_vertical,999030,VS1,8,GABA,6,23,VS
100743,T4_T5_looming,999004,LC4,13,GABA,7,23,LC4
100743,T4_T5_horizontal,999020,HSN,11,ACh,7,23,HS
100743,T4_T5_vertical,999030,VS1,11,GABA,7,23,VS
100744,T4_T5_looming,999004,LC4,14,GABA,8,23,LC4
100744,T4_T5_horizontal,999020,HSN,9,ACh,8,23,HS
100744,T4_T5_vertical,999030,VS1,11,GABA,8,23,VS
100745,T4_T5_looming,999004,LC4,12,GABA,9,23,LC4
100745,T4_T5_horizontal,999020,HSN,9,ACh,9,23,HS
100745,T4_T5_vertical,999030,VS1,10,GABA,9,23,VS
100746,T4_T5_looming,999004,LC4,13,GABA,10,23,LC4
100746,T4_T5_horizontal,999020,HSN,10,ACh,10,23,HS
100746,T4_T5_vertical,999030,VS1,11,GABA,10,23,VS
100747,T4_T5_looming,999004,LC4,11,GABA,11,23,LC4
100747,T4_T5_STMD,999011,LC11,6,GABA,11,23,LC11
100747,T4_T5_horizontal,999020,HSN,9,ACh,11,23,HS
100747,T4_T5_vertical,999030,VS1,9,GABA,11,23,VS
100748,T4_T5_looming,999004,LC4,10,GABA,12,23,LC4
100748,T4_T5_STMD,999011,LC11,7,GABA,12,23,LC11
100748,T4_T5_horizontal,999020,HSN,6,ACh,12,23,HS
100748,T4_T5_vertical,999030,VS1,11,GABA,12,23,VS
100749,T4_T5_looming,999004,LC4,6,ACh,13,23,LC4
100749,T4_T5_STMD,999011,LC11,8,GABA,13,23,LC11
100749,T4_T5_horizontal,999020,HSN,7,ACh,13,23,HS
100749,T4_T5_vertical,999030,VS1,11,GABA,13,23,VS
100750,T4_T5_looming,999004,LC4,6,ACh,14,23,LC4
100750,T4_T5_STMD,999011,LC11,9,GABA,14,23,LC11
100750,T4_T5_horizontal,999020,HSN,4,ACh,14,23,HS
100750,T4_T5_vertical,999030,VS1,10,GABA,14,23,VS
100751,T4_T5_looming,999004,LC4,7,ACh,15,23,LC4
100751,T4_T5_STMD,999011,LC11,8,GABA,15,23,LC11
100751,T4_T5_horizontal,999020,HSN,4,ACh,15,23,HS
100751,T4_T5_vertical,999030,VS1,10,GABA,15,23,VS
100752,T4_T5_looming,999004,LC4,5,ACh,16,23,LC4
100752,T4_T5_STMD,999011,LC11,10,GABA,16,23,LC11
100752,T4_T5_horizontal,999020,HSN,4,GABA,16,23,HS
100752,T4_T5_vertical,999030,VS1,10,GABA,16,23,VS
100753,T4_T5_looming,999004,LC4,6,ACh,17,23,LC4
100753,T4_T5_STMD,999011,LC11,7,GABA,17,23,LC11
100753,T4_T5_vertical,999030,VS1,9,GABA,17,23,VS
100754,T4_T5_looming,999004,LC4,6,ACh,18,23,LC4
100754,T4_T5_STMD,999011,LC11,8,GABA,18,23,LC11
100754,T4_T5_horizontal,999020,HSN,6,GABA,18,23,HS
100754,T4_T5_vertical,999030,VS1,10,GABA,18,23,VS
100755,T4_T5_looming,999004,LC4,7,ACh,19,23,LC4
100755,T4_T5_STMD,999011,LC11,6,GABA,19,23,LC11
100755,T4_T5_horizontal,999020,HSN,6,GABA,19,23,HS
100755,T4_T5_vertical,999030,VS1,10,GABA,19,23,VS
100756,T4_T5_looming,999004,LC4,10,GABA,20,23,LC4
100756,T4_T5_STMD,999011,LC11,5,GABA,20,23,LC11
100756,T4_T5_horizontal,999020,HSN,8,GABA,20,23,HS
100756,T4_T5_vertical,999030,VS1,11,GABA,20,23,VS
100757,T4_T5_looming,999004,LC4,11,GABA,21,23,LC4
100757,T4_T5_STMD,999011,LC11,6,GABA,21,23,LC11
100757,T4_T5_horizontal,999020,HSN,6,GABA,21,23,HS
100757,T4_T5_vertical,999030,VS1,11,GABA,21,23,VS
100758,T4_T5_looming,999004,LC4,12,GABA,22,23,LC4
100758,T4_T5_horizontal,999020,HSN,9,GABA,22,23,HS
100758,T4_T5_vertical,999030,VS1,10,GABA,22,23,VS
100759,T4_T5_looming,999004,LC4,13,GABA,23,23,LC4
100759,T4_T5_horizontal,999020,HSN,10,GABA,23,23,HS
100759,T4_T5_vertical,999030,VS1,10,GABA,23,23,VS
100760,T4_T5_looming,999004,LC4,14,GABA,24,23,LC4
100760,T4_T5_horizontal,999020,HSN,11,GABA,24,23,HS
100760,T4_T5_vertical,999030,VS1,10,GABA,24,23,VS
100761,T4_T5_looming,999004,LC4,13,GABA,25,23,LC4
100761,T4_T5_horizontal,999020,HSN,13,GABA,25,23,HS
100761,T4_T5_vertical,999030,VS1,9,GABA,25,23,VS
100762,T4_T5_looming,999004,LC4,11,GABA,26,23,LC4
100762,T4_T5_horizontal,999020,HSN,14,GABA,26,23,HS
100762,T4_T5_vertical,999030,VS1,8,GABA,26,23,VS
100763,T4_T5_looming,999004,LC4,9,GABA,27,23,LC4
100763,T4_T5_horizontal,999020,HSN,15,GABA,27,23,HS
100763,T4_T5_vertical,999030,VS1,8,GABA,27,23,VS
100764,T4_T5_looming,999004,LC4,6,GABA,28,23,LC4
100764,T4_T5_horizontal,999020,HSN,15,GABA,28,23,HS
100764,T4_T5_vertical,999030,VS1,8,GABA,28,23,VS
100765,T4_T5_horizontal,999020,HSN,17,GABA,29,23,HS
100765,T4_T5_vertical,999030,VS1,10,GABA,29,23,VS
100766,T4_T5_horizontal,999020,HSN,16,GABA,30,23,HS
100766,T4_T5_vertical,999030,VS1,8,GABA,30,23,VS
100767,T4_T5_horizontal,999020,HSN,16,GABA,31,23,HS
100767,T4_T5_vertical,999030,VS1,10,GABA,31,23,VS
100768,T4_T5_horizontal,999020,HSN,17,ACh,0,24,HS
100768,T4_T5_vertical,999030,VS1,11,GABA,0,24,VS
100769,T4_T5_horizontal,999020,HSN,18,ACh,1,24,HS
100769,T4_T5_vertical,999030,VS1,12,GABA,1,24,VS
100770,T4_T5_horizontal,999020,HSN,16,ACh,2,24,HS
100770,T4_T5_vertical,999030,VS1,9,GABA,2,24,VS
100771,T4_T5_horizontal,999020,HSN,16,ACh,3,24,HS
100771,T4_T5_vertical,999030,VS1,12,GABA,3,24,VS
100772,T4_T5_horizontal,999020,HSN,16,ACh,4,24,HS
100772,T4_T5_vertical,999030,VS1,10,GABA,4,24,VS
100773,T4_T5_looming,999004,LC4,6,GABA,5,24,LC4
100773,T4_T5_horizontal,999020,HSN,14,ACh,5,24,HS
100773,T4_T5_vertical,999030,VS1,12,GABA,5,24,VS
100774,T4_T5_looming,999004,LC4,9,GABA,6,24,LC4
100774,T4_T5_horizontal,999020,HSN,13,ACh,6,24,HS
100774,T4_T5_vertical,999030,VS1,11,GABA,6,24,VS
100775,T4_T5_looming,999004,LC4,10,GABA,7,24,LC4
100775,T4_T5_horizontal,999020,HSN,13,ACh,7,24,HS
100775,T4_T5_vertical,999030,VS1,9,GABA,7,24,VS
100776,T4_T5_looming,999004,LC4,13,GABA,8,24,LC4
100776,T4_T5_horizontal,999020,HSN,11,ACh,8,24,HS
100776,T4_T5_vertical,999030,VS1,11,GABA,8,24,VS
100777,T4_T5_looming,999004,LC4,12,GABA,9,24,LC4
100777,T4_T5_horizontal,999020,HSN,11,ACh,9,24,HS
100777,T4_T5_vertical,999030,VS1,12,GABA,9,24,VS
100778,T4_T5_looming,999004,LC4,14,GABA,10,24,LC4
100778,T4_T5_horizontal,999020,HSN,10,ACh,10,24,HS
100778,T4_T5_vertical,999030,VS1,11,GABA,10,24,VS
100779,T4_T5_looming,999004,LC4,12,GABA,11,24,LC4
100779,T4_T5_horizontal,999020,HSN,6,ACh,11,24,HS
100779,T4_T5_vertical,999030,VS1,12,GABA,11,24,VS
100780,T4_T5_looming,999004,LC4,12,GABA,12,24,LC4
100780,T4_T5_STMD,999011,LC11,4,GABA,12,24,LC11
100780,T4_T5_horizontal,999020,HSN,7,ACh,12,24,HS
100780,T4_T5_vertical,999030,VS1,11,GABA,12,24,VS
100781,T4_T5_looming,999004,LC4,11,GABA,13,24,LC4
100781,T4_T5_STMD,999011,LC11,6,GABA,13,24,LC11
100781,T4_T5_horizontal,999020,HSN,7,ACh,13,24,HS
100781,T4_T5_vertical,999030,VS1,9,GABA,13,24,VS
100782,T4_T5_looming,999004,LC4,13,GABA,14,24,LC4
100782,T4_T5_STMD,999011,LC11,7,GABA,14,24,LC11
100782,T4_T5_horizontal,999020,HSN,3,ACh,14,24,HS
100782,T4_T5_vertical,999030,VS1,11,GABA,14,24,VS
100783,T4_T5_looming,999004,LC4,10,GABA,15,24,LC4
100783,T4_T5_STMD,999011,LC11,5,GABA,15,24,LC11
100783,T4_T5_horizontal,999020,HSN,5,ACh,15,24,HS
100783,T4_T5_vertical,999030,VS1,12,GABA,15,24,VS
100784,T4_T5_looming,999004,LC4,5,ACh,16,24,LC4
100784,T4_T5_STMD,999011,LC11,5,GABA,16,24,LC11
100784,T4_T5_horizontal,999020,HSN,3,GABA,16,24,HS
100784,T4_T5_vertical,999030,VS1,10,GABA,16,24,VS
100785,T4_T5_looming,999004,LC4,12,GABA,17,24,LC4
100785,T4_T5_STMD,999011,LC11,6,GABA,17,24,LC11
100785,T4_T5_horizontal,999020,HSN,5,GABA,17,24,HS
100785,T4_T5_vertical,999030,VS1,12,GABA,17,24,VS
100786,T4_T5_looming,999004,LC4,13,GABA,18,24,LC4
100786,T4_T5_STMD,999011,LC11,5,GABA,18,24,LC11
100786,T4_T5_horizontal,999020,HSN,3,GABA,18,24,HS
100786,T4_T5_vertical,999030,VS1,10,GABA,18,24,VS
100787,T4_T5_looming,999004,LC4,12,GABA,19,24,LC4
100787,T4_T5_STMD,999011,LC11,4,GABA,19,24,LC11
100787,T4_T5_horizontal,999020,HSN,5,GABA,19,24,HS
100787,T4_T5_vertical,999030,VS1,11,GABA,19,24,VS
100788,T4_T5_looming,999004,LC4,13,GABA,20,24,LC4
100788,T4_T5_STMD,999011,LC11,4,GABA,20,24,LC11
100788,T4_T5_horizontal,999020,HSN,7,GABA,20,24,HS
100788,T4_T5_vertical,999030,VS1,10,GABA,20,24,VS
100789,T4_T5_looming,999004,LC4,13,GABA,21,24,LC4
100789,T4_T5_horizontal,999020,HSN,7,GABA,21,24,HS
100789,T4_T5_vertical,999030,VS1,10,GABA,21,24,VS
100790,T4_T5_looming,999004,LC4,13,GABA,22,24,LC4
100790,T4_T5_horizontal,999020,HSN,7,GABA,22,24,HS
100790,T4_T5_vertical,999030,VS1,9,GABA,22,24,VS
100791,T4_T5_looming,999004,LC4,12,GABA,23,24,LC4
100791,T4_T5_horizontal,999020,HSN,11,GABA,23,24,HS
100791,T4_T5_vertical,999030,VS1,12,GABA,23,24,VS
100792,T4_T5_looming,999004,LC4,12,GABA,24,24,LC4
100792,T4_T5_horizontal,999020,HSN,9,GABA,24,24,HS
100792,T4_T5_vertical,999030,VS1,12,GABA,24,24,VS
100793,T4_T5_looming,999004,LC4,11,GABA,25,24,LC4
100793,T4_T5_horizontal,999020,HSN,12,GABA,25,24,HS
100793,T4_T5_vertical,999030,VS1,12,GABA,25,24,VS
100794,T4_T5_looming,999004,LC4,9,GABA,26,24,LC4
100794,T4_T5_horizontal,999020,HSN,14,GABA,26,24,HS
100794,T4_T5_vertical,999030,VS1,9,GABA,26,24,VS
100795,T4_T5_looming,999004,LC4,8,GABA,27,24,LC4
100795,T4_T5_horizontal,999020,HSN,14,GABA,27,24,HS
100795,T4_T5_vertical,999030,VS1,11,GABA,27,24,VS
100796,T4_T5_horizontal,999020,HSN,16,GABA,28,24,HS
100796,T4_T5_vertical,999030,VS1,11,GABA,28,24,VS
100797,T4_T5_horizontal,999020,HSN,15,GABA,29,24,HS
100797,T4_T5_vertical,999030,VS1,11,GABA,29,24,VS
100798,T4_T5_horizontal,999020,HSN,15,GABA,30,24,HS
100798,T4_T5_vertical,999030,VS1,10,GABA,30,24,VS
100799,T4_T5_horizontal,999020,HSN,17,GABA,31,24,HS
100799,T4_T5_vertical,999030,VS1,12,GABA,31,24,VS
100800,T4_T5_horizontal,999020,HSN,17,ACh,0,25,HS
100800,T4_T5_vertical,999030,VS1,12,GABA,0,25,VS
100801,T4_T5_horizontal,999020,HSN,19,ACh,1,25,HS
100801,T4_T5_vertical,999030,VS1,13,GABA,1,25,VS
100802,T4_T5_horizontal,999020,HSN,15,ACh,2,25,HS
100802,T4_T5_vertical,999030,VS1,11,GABA,2,25,VS
100803,T4_T5_horizontal,999020,HSN,14,ACh,3,25,HS
100803,T4_T5_vertical,999030,VS1,11,GABA,3,25,VS
100804,T4_T5_horizontal,999020,HSN,15,ACh,4,25,HS
100804,T4_T5_vertical,999030,VS1,12,GABA,4,25,VS
100805,T4_T5_horizontal,999020,HSN,14,ACh,5,25,HS
100805,T4_T5_vertical,999030,VS1,13,GABA,5,25,VS
100806,T4_T5_looming,999004,LC4,7,GABA,6,25,LC4
100806,T4_T5_horizontal,999020,HSN,12,ACh,6,25,HS
100806,T4_T5_vertical,999030,VS1,12,GABA,6,25,VS
100807,T4_T5_looming,999004,LC4,9,GABA,7,25,LC4
100807,T4_T5_horizontal,999020,HSN,10,ACh,7,25,HS
100807,T4_T5_vertical,999030,VS1,12,GABA,7,25,VS
100808,T4_T5_looming,999004,LC4,12,GABA,8,25,LC4
100808,T4_T5_horizontal,999020,HSN,10,ACh,8,25,HS
100808,T4_T5_vertical,999030,VS1,13,GABA,8,25,VS
100809,T4_T5_looming,999004,LC4,12,GABA,9,25,LC4
100809,T4_T5_horizontal,999020,HSN,8,ACh,9,25,HS
100809,T4_T5_vertical,999030,VS1,10,GABA,9,25,VS
100810,T4_T5_looming,999004,LC4,13,GABA,10,25,LC4
100810,T4_T5_horizontal,999020,HSN,10,ACh,10,25,HS
100810,T4_T5_vertical,999030,VS1,10,GABA,10,25,VS
100811,T4_T5_looming,999004,LC4,14,GABA,11,25,LC4
100811,T4_T5_horizontal,999020,HSN,8,ACh,11,25,HS
100811,T4_T5_vertical,999030,VS1,10,GABA,11,25,VS
100812,T4_T5_looming,999004,LC4,12,GABA,12,25,LC4
100812,T4_T5_horizontal,999020,HSN,6,ACh,12,25,HS
100812,T4_T5_vertical,999030,VS1,13,GABA,12,25,VS
100813,T4_T5_looming,999004,LC4,13,GABA,13,25,LC4
100813,T4_T5_horizontal,999020,HSN,6,ACh,13,25,HS
100813,T4_T5_vertical,999030,VS1,12,GABA,13,25,VS
100814,T4_T5_looming,999004,LC4,12,GABA,14,25,LC4
100814,T4_T5_horizontal,999020,HSN,4,ACh,14,25,HS
100814,T4_T5_vertical,999030,VS1,13,GABA,14,25,VS
100815,T4_T5_looming,999004,LC4,13,GABA,15,25,LC4
100815,T4_T5_horizontal,999020,HSN,4,ACh,15,25,HS
100815,T4_T5_vertical,999030,VS1,10,GABA,15,25,VS
100816,T4_T5_looming,999004,LC4,14,GABA,16,25,LC4
100816,T4_T5_STMD,999011,LC11,4,GABA,16,25,LC11
100816,T4_T5_horizontal,999020,HSN,4,GABA,16,25,HS
100816,T4_T5_vertical,999030,VS1,13,GABA,16,25,VS
100817,T4_T5_looming,999004,LC4,14,GABA,17,25,LC4
100817,T4_T5_vertical,999030,VS1,13,GABA,17,25,VS
100818,T4_T5_looming,999004,LC4,12,GABA,18,25,LC4
100818,T4_T5_horizontal,999020,HSN,4,GABA,18,25,HS
100818,T4_T5_vertical,999030,VS1,10,GABA,18,25,VS
100819,T4_T5_looming,999004,LC4,13,GABA,19,25,LC4
100819,T4_T5_horizontal,999020,HSN,5,GABA,19,25,HS
100819,T4_T5_vertical,999030,VS1,10,GABA,19,25,VS
100820,T4_T5_looming,999004,LC4,12,GABA,20,25,LC4
100820,T4_T5_horizontal,999020,HSN,8,GABA,20,25,HS
100820,T4_T5_vertical,999030,VS1,12,GABA,20,25,VS
100821,T4_T5_looming,999004,LC4,14,GABA,21,25,LC4
100821,T4_T5_horizontal,999020,HSN,9,GABA,21,25,HS
100821,T4_T5_vertical,999030,VS1,11,GABA,21,25,VS
100822,T4_T5_looming,999004,LC4,14,GABA,22,25,LC4
100822,T4_T5_horizontal,999020,HSN,10,GABA,22,25,HS
100822,T4_T5_vertical,999030,VS1,10,GABA,22,25,VS
100823,T4_T5_looming,999004,LC4,13,GABA,23,25,LC4
100823,T4_T5_horizontal,999020,HSN,10,GABA,23,25,HS
100823,T4_T5_vertical,999030,VS1,10,GABA,23,25,VS
100824,T4_T5_looming,999004,LC4,10,GABA,24,25,LC4
100824,T4_T5_horizontal,999020,HSN,12,GABA,24,25,HS
100824,T4_T5_vertical,999030,VS1,12,GABA,24,25,VS
100825,T4_T5_looming,999004,LC4,8,GABA,25,25,LC4
100825,T4_T5_horizontal,999020,HSN,10,GABA,25,25,HS
100825,T4_T5_vertical,999030,VS1,12,GABA,25,25,VS
100826,T4_T5_looming,999004,LC4,7,GABA,26,25,LC4
100826,T4_T5_horizontal,999020,HSN,11,GABA,26,25,HS
100826,T4_T5_vertical,999030,VS1,13,GABA,26,25,VS
100827,T4_T5_horizontal,999020,HSN,12,GABA,27,25,HS
100827,T4_T5_vertical,999030,VS1,10,GABA,27,25,VS
100828,T4_T5_horizontal,999020,HSN,16,GABA,28,25,HS
100828,T4_T5_vertical,999030,VS1,12,GABA,28,25,VS
100829,T4_T5_horizontal,999020,HSN,16,GABA,29,25,HS
100829,T4_T5_vertical,999030,VS1,11,GABA,29,25,VS
100830,T4_T5_horizontal,999020,HSN,17,GABA,30,25,HS
100830,T4_T5_vertical,999030,VS1,13,GABA,30,25,VS
100831,T4_T5_horizontal,999020,HSN,18,GABA,31,25,HS
100831,T4_T5_vertical,999030,VS1,10,GABA,31,25,VS
100832,T4_T5_horizontal,999020,HSN,18,ACh,0,26,HS
100832,T4_T5_vertical,999030,VS1,11,GABA,0,26,VS
100833,T4_T5_horizontal,999020,HSN,17,ACh,1,26,HS
100833,T4_T5_vertical,999030,VS1,13,GABA,1,26,VS
100834,T4_T5_horizontal,999020,HSN,16,ACh,2,26,HS
100834,T4_T5_vertical,999030,VS1,11,GABA,2,26,VS
100835,T4_T5_horizontal,999020,HSN,15,ACh,3,26,HS
100835,T4_T5_vertical,999030,VS1,12,GABA,3,26,VS
100836,T4_T5_horizontal,999020,HSN,13,ACh,4,26,HS
100836,T4_T5_vertical,999030,VS1,12,GABA,4,26,VS
100837,T4_T5_horizontal,999020,HSN,13,ACh,5,26,HS
100837,T4_T5_vertical,999030,VS1,11,GABA,5,26,VS
100838,T4_T5_horizontal,999020,HSN,11,ACh,6,26,HS
100838,T4_T5_vertical,999030,VS1,12,GABA,6,26,VS
100839,T4_T5_looming,999004,LC4,7,GABA,7,26,LC4
100839,T4_T5_horizontal,999020,HSN,12,ACh,7,26,HS
100839,T4_T5_vertical,999030,VS1,11,GABA,7,26,VS
100840,T4_T5_looming,999004,LC4,9,GABA,8,26,LC4
100840,T4_T5_horizontal,999020,HSN,9,ACh,8,26,HS
100840,T4_T5_vertical,999030,VS1,14,GABA,8,26,VS
100841,T4_T5_looming,999004,LC4,12,GABA,9,26,LC4
100841,T4_T5_horizontal,999020,HSN,9,ACh,9,26,HS
100841,T4_T5_vertical,999030,VS1,14,GABA,9,26,VS
100842,T4_T5_looming,999004,LC4,12,GABA,10,26,LC4
100842,T4_T5_horizontal,999020,HSN,10,ACh,10,26,HS
100842,T4_T5_vertical,999030,VS1,11,GABA,10,26,VS
100843,T4_T5_looming,999004,LC4,12,GABA,11,26,LC4
100843,T4_T5_horizontal,999020,HSN,8,ACh,11,26,HS
100843,T4_T5_vertical,999030,VS1,12,GABA,11,26,VS
100844,T4_T5_looming,999004,LC4,14,GABA,12,26,LC4
100844,T4_T5_horizontal,999020,HSN,7,ACh,12,26,HS
100844,T4_T5_vertical,999030,VS1,11,GABA,12,26,VS
100845,T4_T5_looming,999004,LC4,12,GABA,13,26,LC4
100845,T4_T5_horizontal,999020,HSN,7,ACh,13,26,HS
100845,T4_T5_vertical,999030,VS1,12,GABA,13,26,VS
100846,T4_T5_looming,999004,LC4,12,GABA,14,26,LC4
100846,T4_T5_horizontal,999020,HSN,3,ACh,14,26,HS
100846,T4_T5_vertical,999030,VS1,13,GABA,14,26,VS
100847,T4_T5_looming,999004,LC4,12,GABA,15,26,LC4
100847,T4_T5_horizontal,999020,HSN,5,ACh,15,26,HS
100847,T4_T5_vertical,999030,VS1,12,GABA,15,26,VS
100848,T4_T5_looming,999004,LC4,13,GABA,16,26,LC4
100848,T4_T5_horizontal,999020,HSN,3,GABA,16,26,HS
100848,T4_T5_vertical,999030,VS1,11,GABA,16,26,VS
100849,T4_T5_looming,999004,LC4,12,GABA,17,26,LC4
100849,T4_T5_vertical,999030,VS1,11,GABA,17,26,VS
100850,T4_T5_looming,999004,LC4,13,GABA,18,26,LC4
100850,T4_T5_horizontal,999020,HSN,4,GABA,18,26,HS
100850,T4_T5_vertical,999030,VS1,12,GABA,18,26,VS
100851,T4_T5_looming,999004,LC4,13,GABA,19,26,LC4
100851,T4_T5_horizontal,999020,HSN,7,GABA,19,26,HS
100851,T4_T5_vertical,999030,VS1,13,GABA,19,26,VS
100852,T4_T5_looming,999004,LC4,13,GABA,20,26,LC4
100852,T4_T5_horizontal,999020,HSN,7,GABA,20,26,HS
100852,T4_T5_vertical,999030,VS1,11,GABA,20,26,VS
100853,T4_T5_looming,999004,LC4,13,GABA,21,26,LC4
100853,T4_T5_horizontal,999020,HSN,8,GABA,21,26,HS
100853,T4_T5_vertical,999030,VS1,11,GABA,21,26,VS
100854,T4_T5_looming,999004,LC4,13,GABA,22,26,LC4
100854,T4_T5_horizontal,999020,HSN,9,GABA,22,26,HS
100854,T4_T5_vertical,999030,VS1,11,GABA,22,26,VS
100855,T4_T5_looming,999004,LC4,11,GABA,23,26,LC4
100855,T4_T5_horizontal,999020,HSN,8,GABA,23,26,HS
100855,T4_T5_vertical,999030,VS1,13,GABA,23,26,VS
100856,T4_T5_looming,999004,LC4,9,GABA,24,26,LC4
100856,T4_T5_horizontal,999020,HSN,10,GABA,24,26,HS
100856,T4_T5_vertical,999030,VS1,14,GABA,24,26,VS
100857,T4_T5_looming,999004,LC4,9,GABA,25,26,LC4
100857,T4_T5_horizontal,999020,HSN,13,GABA,25,26,HS
100857,T4_T5_vertical,999030,VS1,13,GABA,25,26,VS
100858,T4_T5_horizontal,999020,HSN,13,GABA,26,26,HS
